original_seqID,original_seq_length,nterm_seq_length,HMM_profile,nterm_typesubtype
Tb09.v4.0175,484,334,VSG-N-TypeA,A2
Tb09.v4.0176,249,242,VSG-N-TypeA,A2
Tb09.v4.0178,437,391,VSG-N-TypeA,A2
Tb09.v4.0179,472,380,VSG-N-TypeA,1b
Tb09.v4.0180,340,213,VSG-N-TypeB,B1
Tb09.v4.0182,490,384,VSG-N-TypeB,B1
Tb09.v4.0183,555,394,VSG-N-TypeB,B1
Tb09.v4.0184,481,376,VSG-N-TypeA,A2
Tb09.v4.0190,455,396,VSG-N-TypeB,B1
Tb09.v4.0193,455,389,VSG-N-TypeA,1b
Tb09.v4.0194,522,382,VSG-N-TypeA,A2
Tb09.v4.0196,500,70,VSG-N-TypeA,A2
Tb09.v4.0197,502,385,VSG-N-TypeA,A2
Tb09.v4.0198,440,370,VSG-N-TypeB,B1
Tb09.v4.0199,434,284,VSG-N-TypeB,B1
Tb09.v4.0200,512,397,VSG-N-TypeB,B1
Tb09.v4.0203,396,374,VSG-N-TypeA,A2
Tb09.v4.0204,462,124,VSG-N-TypeA,A2
Tb09.v4.0207,484,388,VSG-N-TypeB,B1
Tb09.v4.0208,487,396,VSG-N-TypeB,B1
Tb10.v4.0055,281,196,VSG-N-TypeB,B1
Tb10.v4.0061,504,390,VSG-N-TypeB,B1
Tb10.v4.0062,434,324,VSG-N-TypeB,B1
Tb10.v4.0063,463,379,VSG-N-TypeA,1a
Tb10.v4.0064,496,366,VSG-N-TypeA,A2
Tb10.v4.0067,331,309,VSG-N-TypeB,B1
Tb10.v4.0071,544,387,VSG-N-TypeB,B1
Tb10.v4.0072,566,441,VSG-N-TypeB,B1
Tb10.v4.0075,480,385,VSG-N-TypeB,B1
Tb10.v4.0076,485,368,VSG-N-TypeB,B1
Tb10.v4.0077,428,105,VSG-N-TypeA,A2
Tb10.v4.0081,507,287,VSG-N-TypeA,A2
Tb10.v4.0083,400,380,VSG-N-TypeA,1a
Tb10.v4.0086,407,303,VSG-N-TypeB,B1
Tb10.v4.0091,503,304,VSG-N-TypeB,B1
Tb10.v4.0093,460,387,VSG-N-TypeB,B1
Tb10.v4.0097,452,361,VSG-N-TypeA,A2
Tb10.v4.0098,368,135,VSG-N-TypeA,A2
Tb10.v4.0108,507,366,VSG-N-TypeB,B1
Tb10.v4.0109,529,405,VSG-N-TypeB,B1
Tb10.v4.0111,288,266,VSG-N-TypeB,B1
Tb10.v4.0112,502,428,VSG-N-TypeA,1a
Tb10.v4.0113,463,385,VSG-N-TypeA,1b
Tb10.v4.0114,508,378,VSG-N-TypeB,B1
Tb10.v4.0118,487,396,VSG-N-TypeA,1a
Tb10.v4.0121,516,388,VSG-N-TypeA,A2
Tb10.v4.0123,490,376,VSG-N-TypeB,B1
Tb10.v4.0124,471,159,VSG-N-TypeA,A2
Tb10.v4.0125,132,81,VSG-N-TypeB,B1
Tb10.v4.0127,509,405,VSG-N-TypeA,1a
Tb10.v4.0133,587,394,VSG-N-TypeA,A2
Tb10.v4.0136,531,210,VSG-N-TypeB,B1
Tb10.v4.0140,457,269,VSG-N-TypeA,A2
Tb10.v4.0146,501,410,VSG-N-TypeB,B1
Tb10.v4.0148,479,406,VSG-N-TypeA,1a
Tb10.v4.0149,497,377,VSG-N-TypeB,B1
Tb10.v4.0151,507,385,VSG-N-TypeB,B1
Tb10.v4.0154,512,393,VSG-N-TypeA,A2
Tb10.v4.0157,437,320,VSG-N-TypeB,B1
Tb10.v4.0160,487,402,VSG-N-TypeA,1a
Tb10.v4.0161,524,392,VSG-N-TypeA,A2
Tb10.v4.0164,416,270,VSG-N-TypeA,A2
Tb10.v4.0167,524,396,VSG-N-TypeB,B1
Tb10.v4.0172,485,392,VSG-N-TypeB,B1
Tb10.v4.0173,464,387,VSG-N-TypeB,B1
Tb10.v4.0175,516,401,VSG-N-TypeB,B1
Tb10.v4.0179,491,417,VSG-N-TypeA,1a
Tb10.v4.0180,350,337,VSG-N-TypeB,B1
Tb10.v4.0182,506,387,VSG-N-TypeB,B1
Tb10.v4.0184,510,393,VSG-N-TypeB,B1
Tb10.v4.0185,510,383,VSG-N-TypeA,A2
Tb10.v4.0190,482,174,VSG-N-TypeA,1a
Tb10.v4.0191,482,412,VSG-N-TypeA,1a
Tb10.v4.0192,511,392,VSG-N-TypeA,A2
Tb10.v4.0193,484,408,VSG-N-TypeA,1a
Tb10.v4.0198,416,274,VSG-N-TypeB,B1
Tb10.v4.0204,467,363,VSG-N-TypeB,B1
Tb10.v4.0206,421,386,VSG-N-TypeA,A2
Tb10.v4.0208,450,403,VSG-N-TypeA,1a
Tb10.v4.0216,434,360,VSG-N-TypeB,B1
Tb10.v4.0222,317,243,VSG-N-TypeB,B1
Tb10.v4.0225,506,414,VSG-N-TypeA,1a
Tb10.v4.0227,496,324,VSG-N-TypeB,B1
Tb10.v4.0232,458,407,VSG-N-TypeB,B1
Tb10.v4.0233,461,149,VSG-N-TypeA,1c
Tb10.v4.0235,460,382,VSG-N-TypeB,B1
Tb10.v4.0236,490,376,VSG-N-TypeB,B1
Tb10.v4.0237,488,417,VSG-N-TypeA,1a
Tb10.v4.0242,149,148,VSG-N-TypeA,A2
Tb10.v4.0243,364,346,VSG-N-TypeB,B1
Tb10.v4.0251,476,154,VSG-N-TypeA,A2
Tb10.v4.0252,503,397,VSG-N-TypeB,B1
Tb10.v4.0253,161,143,VSG-N-TypeA,A2
Tb10.v4.0256,480,393,VSG-N-TypeB,B1
Tb10.v4.0260,433,395,VSG-N-TypeA,1a
Tb10.v4.0264,436,379,VSG-N-TypeA,1a
Tb11.0040,487,388,VSG-N-TypeA,A2
Tb11.0090,365,286,VSG-N-TypeA,1a
Tb11.0120,446,422,VSG-N-TypeB,B1
Tb11.0180,513,426,VSG-N-TypeA,1a
Tb11.0240,361,268,VSG-N-TypeB,B1
Tb11.0260,518,392,VSG-N-TypeB,B1
Tb11.0490,483,392,VSG-N-TypeB,B1
Tb11.0500,407,385,VSG-N-TypeA,A2
Tb11.0510,451,341,VSG-N-TypeA,A2
Tb11.0570,524,416,VSG-N-TypeA,1a
Tb11.0600,158,56,VSG-N-TypeB,B1
Tb11.0630,439,250,VSG-N-TypeA,A2
Tb11.0650,433,348,VSG-N-TypeB,B1
Tb11.0720,488,402,VSG-N-TypeB,B1
Tb11.0830,408,132,VSG-N-TypeA,A2
Tb11.0920,489,408,VSG-N-TypeA,1a
Tb11.0930,360,154,VSG-N-TypeA,1a
Tb11.0950,465,334,VSG-N-TypeB,B1
Tb11.0960,578,467,VSG-N-TypeB,B1
Tb11.0990,486,413,VSG-N-TypeA,1a
Tb11.1030,271,266,VSG-N-TypeB,B1
Tb11.1050,514,487,VSG-N-TypeA,1c
Tb11.1060,528,394,VSG-N-TypeB,B1
Tb11.1070,507,138,VSG-N-TypeA,1a
Tb11.1080,412,338,VSG-N-TypeA,1a
Tb11.1090,491,329,VSG-N-TypeB,B1
Tb11.1100,482,422,VSG-N-TypeB,B1
Tb11.1110,610,421,VSG-N-TypeA,A2
Tb11.1120,514,407,VSG-N-TypeA,A2
Tb11.1170,509,392,VSG-N-TypeB,B1
Tb11.1180,611,543,VSG-N-TypeA,1a
Tb11.1250,271,214,VSG-N-TypeB,B1
Tb11.1460,524,377,VSG-N-TypeB,B1
Tb11.1470,412,318,VSG-N-TypeA,1a
Tb11.1500,517,286,VSG-N-TypeA,A2
Tb11.1560,511,393,VSG-N-TypeB,B1
Tb11.1570,376,346,VSG-N-TypeB,B1
Tb11.1580,430,368,VSG-N-TypeB,B1
Tb11.1600,594,499,VSG-N-TypeB,B1
Tb11.1630,248,127,VSG-N-TypeB,B1
P06016.1,482,340,VSG-N-DomainBoundary,A2
KC434482.1,465,388,VSG-N-DomainBoundary,1c
KC434514.1,465,387,VSG-N-DomainBoundary,1c
KC434608.1,465,387,VSG-N-DomainBoundary,1c
KC434753.1,465,388,VSG-N-DomainBoundary,1c
KC434839.1,465,390,VSG-N-DomainBoundary,1c
KC434842.1,465,388,VSG-N-DomainBoundary,1c
KC434861.1,465,387,VSG-N-DomainBoundary,1c
KC434905.1,465,388,VSG-N-DomainBoundary,1c
Tbg.972.2.4410,225,150,VSG-N-DomainBoundary,A2
Tbg972.8.10,263,194,VSG-N-DomainBoundary,1a
TevSTIB805.11_01.17800,195,172,VSG-N-DomainBoundary,1c
TevSTIB805.11_01.17840,398,145,VSG-N-DomainBoundary,A2
TevSTIB805.11_01.18720,195,99,VSG-N-DomainBoundary,1b
TevSTIB805.11_01.19050,411,316,VSG-N-DomainBoundary,1a
TevSTIB805.11_02.670,400,325,VSG-N-DomainBoundary,1c
TevSTIB805.11_02.70,376,365,VSG-N-DomainBoundary,1a
TevSTIB805.4.5700,163,125,VSG-N-DomainBoundary,1a
TevSTIB805.4.5780,359,348,VSG-N-DomainBoundary,1c
TevSTIB805.5.130,189,187,VSG-N-DomainBoundary,A2
TevSTIB805.6.5720,403,280,VSG-N-DomainBoundary,1c
TevSTIB805.9.11480,426,402,VSG-N-DomainBoundary,1c
TevSTIB805.9.11700,175,163,VSG-N-DomainBoundary,1c
TevSTIB805.9.11840,162,93,VSG-N-DomainBoundary,1a
TevSTIB805.9.760,284,279,VSG-N-DomainBoundary,A2
TevSTIB805.9.800,359,356,VSG-N-DomainBoundary,1c
TevSTIB805.9.900,383,381,VSG-N-DomainBoundary,1c
Tb427VSG-512,436,309,VSG-N-DomainBoundary,A2
Tb427VSG-1056,492,422,VSG-N-DomainBoundary,1a
Tb427VSG-1095,481,386,VSG-N-DomainBoundary,A2
Tb427VSG-1173,465,380,VSG-N-DomainBoundary,A2
Tb427VSG-1240,451,377,VSG-N-DomainBoundary,A2
Tb427VSG-1340,428,382,VSG-N-DomainBoundary,1c
Tb427VSG-1356,425,379,VSG-N-DomainBoundary,A2
Tb427VSG-1368,421,404,VSG-N-DomainBoundary,1c
Tb427VSG-1369,421,396,VSG-N-DomainBoundary,1c
Tb427VSG-1378,420,412,VSG-N-DomainBoundary,1c
Tb427VSG-1421,405,390,VSG-N-DomainBoundary,1c
Tb427VSG-1431,403,280,VSG-N-DomainBoundary,1c
Tb427VSG-1473,391,391,VSG-N-DomainBoundary,A2
Tb427VSG-1475,390,353,VSG-N-DomainBoundary,A2
Tb427VSG-1491,386,289,VSG-N-DomainBoundary,A2
Tb427VSG-1531,373,372,VSG-N-DomainBoundary,A2
Tb427VSG-1567,362,358,VSG-N-DomainBoundary,1c
Tb427VSG-1580,359,355,VSG-N-DomainBoundary,1c
Tb427VSG-1584,358,349,VSG-N-DomainBoundary,1c
Tb427VSG-1685,326,322,VSG-N-DomainBoundary,1b
Tb427VSG-1786,294,292,VSG-N-DomainBoundary,A2
Tb427VSG-1791,293,252,VSG-N-DomainBoundary,1c
Tb427VSG-1794,292,289,VSG-N-DomainBoundary,1a
Tb427VSG-1816,283,283,VSG-N-DomainBoundary,1a
Tb427VSG-1818,282,282,VSG-N-DomainBoundary,1c
Tb427VSG-1848,272,271,VSG-N-DomainBoundary,1c
Tb427VSG-1865,268,265,VSG-N-DomainBoundary,1c
Tb427VSG-1877,262,261,VSG-N-DomainBoundary,A2
Tb427VSG-1885,260,256,VSG-N-DomainBoundary,1c
Tb427VSG-1971,324,324,VSG-N-DomainBoundary,1c
Tb427VSG-2023,443,326,VSG-N-DomainBoundary,A2
Tb427VSG-2029,436,355,VSG-N-DomainBoundary,1c
Tb427VSG-2031,434,359,VSG-N-DomainBoundary,A2
Tb427VSG-2035,450,375,VSG-N-DomainBoundary,1c
Tb427VSG-2042,418,314,VSG-N-DomainBoundary,A2
Tb427VSG-2056,445,329,VSG-N-DomainBoundary,A2
Tb427VSG-2087,364,291,VSG-N-DomainBoundary,1b
Tb427VSG-2101,349,267,VSG-N-DomainBoundary,1a
Tb427VSG-2115,331,250,VSG-N-DomainBoundary,1c
Tb427VSG-2124,364,235,VSG-N-DomainBoundary,A2
Tb427VSG-2130,327,246,VSG-N-DomainBoundary,A2
Tb427VSG-2137,320,244,VSG-N-DomainBoundary,1a
Tb427VSG-2151,302,169,VSG-N-DomainBoundary,A2
Tb427VSG-2159,307,199,VSG-N-DomainBoundary,1c
Tb427VSG-2164,298,223,VSG-N-DomainBoundary,1a
Tb427VSG-2170,283,203,VSG-N-DomainBoundary,1c
Tb427VSG-2175,281,204,VSG-N-DomainBoundary,1c
Tb427VSG-2189,265,193,VSG-N-DomainBoundary,1c
Tb427VSG-2195,335,257,VSG-N-DomainBoundary,1b
Tb427VSG-2196,222,107,VSG-N-DomainBoundary,A2
Tb427VSG-2199,322,250,VSG-N-DomainBoundary,1a
Tb427VSG-2208,250,155,VSG-N-DomainBoundary,1b
Tb427VSG-2209,249,118,VSG-N-DomainBoundary,1c
Tb427VSG-2233,204,137,VSG-N-DomainBoundary,1c
Tb427VSG-2284,234,132,VSG-N-DomainBoundary,A2
Tb427VSG-2288,213,101,VSG-N-DomainBoundary,A2
Tb427VSG-2289,213,145,VSG-N-DomainBoundary,1c
Tb427VSG-2290,210,137,VSG-N-DomainBoundary,1a
Tb427VSG-2292,355,241,VSG-N-DomainBoundary,1b
Tb427VSG-2315,164,71,VSG-N-DomainBoundary,1b
Tb427VSG-2322,152,72,VSG-N-DomainBoundary,1c
Tb427VSG-2340,236,161,VSG-N-DomainBoundary,1c
Tb427VSG-2360,222,150,VSG-N-DomainBoundary,1a
Tb427VSG-2366,152,71,VSG-N-DomainBoundary,1b
Tb427VSG-3002,511,389,VSG-N-DomainBoundary,1b
Tb427VSG-3030,471,392,VSG-N-DomainBoundary,1a
Tb427VSG-3070,472,398,VSG-N-DomainBoundary,1c
Tb427VSG-3081,463,347,VSG-N-DomainBoundary,A2
Tb427VSG-3092,419,356,VSG-N-DomainBoundary,1b
Tb427VSG-3099,417,316,VSG-N-DomainBoundary,1a
Tb427VSG-3118,355,284,VSG-N-DomainBoundary,1c
Tb427VSG-3141,389,312,VSG-N-DomainBoundary,A2
Tb427VSG-3142,418,281,VSG-N-DomainBoundary,A2
Tb427VSG-3150,415,313,VSG-N-DomainBoundary,1a
Tb427VSG-3159,451,403,VSG-N-DomainBoundary,A2
Tb427VSG-3166,388,298,VSG-N-DomainBoundary,A2
Tb427VSG-3168,387,330,VSG-N-DomainBoundary,1b
Tb427VSG-3179,384,306,VSG-N-DomainBoundary,A2
Tb427VSG-3198,379,261,VSG-N-DomainBoundary,A2
Tb427VSG-3206,376,313,VSG-N-DomainBoundary,1b
Tb427VSG-3207,437,426,VSG-N-DomainBoundary,1a
Tb427VSG-3210,437,323,VSG-N-DomainBoundary,A2
Tb427VSG-3211,401,382,VSG-N-DomainBoundary,A2
Tb427VSG-3219,372,368,VSG-N-DomainBoundary,1c
Tb427VSG-3221,399,340,VSG-N-DomainBoundary,1c
Tb427VSG-3242,365,346,VSG-N-DomainBoundary,1a
Tb427VSG-3243,365,337,VSG-N-DomainBoundary,1a
Tb427VSG-3244,364,348,VSG-N-DomainBoundary,1c
Tb427VSG-3268,362,361,VSG-N-DomainBoundary,A2
Tb427VSG-3276,355,327,VSG-N-DomainBoundary,1b
Tb427VSG-3283,352,306,VSG-N-DomainBoundary,1a
Tb427VSG-3293,402,347,VSG-N-DomainBoundary,A2
Tb427VSG-3330,340,340,VSG-N-DomainBoundary,1c
Tb427VSG-3367,339,293,VSG-N-DomainBoundary,1a
Tb427VSG-3369,325,223,VSG-N-DomainBoundary,1b
Tb427VSG-3374,330,226,VSG-N-DomainBoundary,1a
Tb427VSG-3409,337,337,VSG-N-DomainBoundary,1c
Tb427VSG-3419,330,330,VSG-N-DomainBoundary,1a
Tb427VSG-3425,385,305,VSG-N-DomainBoundary,1c
Tb427VSG-3432,316,309,VSG-N-DomainBoundary,A2
Tb427VSG-3434,339,287,VSG-N-DomainBoundary,1b
Tb427VSG-3441,326,326,VSG-N-DomainBoundary,1c
Tb427VSG-3446,313,301,VSG-N-DomainBoundary,1c
Tb427VSG-3516,300,221,VSG-N-DomainBoundary,A2
Tb427VSG-3533,297,222,VSG-N-DomainBoundary,1b
Tb427VSG-3573,299,299,VSG-N-DomainBoundary,1b
Tb427VSG-3578,289,240,VSG-N-DomainBoundary,1a
Tb427VSG-3579,293,278,VSG-N-DomainBoundary,A2
Tb427VSG-3583,288,286,VSG-N-DomainBoundary,1c
Tb427VSG-3589,287,284,VSG-N-DomainBoundary,1a
Tb427VSG-3603,262,183,VSG-N-DomainBoundary,A2
Tb427VSG-3607,284,98,VSG-N-DomainBoundary,A2
Tb427VSG-3608,306,306,VSG-N-DomainBoundary,A2
Tb427VSG-3611,357,311,VSG-N-DomainBoundary,A2
Tb427VSG-3616,282,281,VSG-N-DomainBoundary,1a
Tb427VSG-3619,292,271,VSG-N-DomainBoundary,A2
Tb427VSG-3620,281,216,VSG-N-DomainBoundary,A2
Tb427VSG-3650,275,275,VSG-N-DomainBoundary,1c
Tb427VSG-3661,275,275,VSG-N-DomainBoundary,1a
Tb427VSG-3673,273,261,VSG-N-DomainBoundary,A2
Tb427VSG-3698,274,176,VSG-N-DomainBoundary,A2
Tb427VSG-3715,275,225,VSG-N-DomainBoundary,A2
Tb427VSG-3724,262,218,VSG-N-DomainBoundary,A2
Tb427VSG-3726,262,169,VSG-N-DomainBoundary,A2
Tb427VSG-3732,260,186,VSG-N-DomainBoundary,A2
Tb427VSG-3746,258,162,VSG-N-DomainBoundary,1a
Tb427VSG-3760,256,200,VSG-N-DomainBoundary,1b
Tb427VSG-3776,388,325,VSG-N-DomainBoundary,1a
Tb427VSG-3790,252,252,VSG-N-DomainBoundary,1a
Tb427VSG-3813,391,308,VSG-N-DomainBoundary,A2
Tb427VSG-3815,390,383,VSG-N-DomainBoundary,1c
Tb427VSG-6009,249,121,VSG-N-DomainBoundary,A2
Tb427VSG-6016,248,248,VSG-N-DomainBoundary,1b
Tb427VSG-6025,248,191,VSG-N-DomainBoundary,1c
Tb427VSG-6026,247,204,VSG-N-DomainBoundary,1a
Tb427VSG-6034,247,246,VSG-N-DomainBoundary,1a
Tb427VSG-6066,243,243,VSG-N-DomainBoundary,A2
Tb427VSG-6097,240,239,VSG-N-DomainBoundary,1a
Tb427VSG-6107,239,237,VSG-N-DomainBoundary,1c
Tb427VSG-6140,236,235,VSG-N-DomainBoundary,1b
Tb427VSG-6158,234,180,VSG-N-DomainBoundary,A2
Tb427VSG-6159,234,210,VSG-N-DomainBoundary,1a
Tb427VSG-6164,234,233,VSG-N-DomainBoundary,1a
Tb427VSG-6166,234,233,VSG-N-DomainBoundary,A2
Tb427VSG-6183,232,168,VSG-N-DomainBoundary,A2
Tb427VSG-6190,231,130,VSG-N-DomainBoundary,1b
Tb427VSG-6196,231,230,VSG-N-DomainBoundary,A2
Tb427VSG-6237,228,178,VSG-N-DomainBoundary,1b
Tb427VSG-6244,228,128,VSG-N-DomainBoundary,A2
Tb427VSG-6248,227,225,VSG-N-DomainBoundary,1b
Tb427VSG-6250,227,162,VSG-N-DomainBoundary,1c
Tb427VSG-6253,227,224,VSG-N-DomainBoundary,1a
Tb427VSG-6261,226,148,VSG-N-DomainBoundary,1a
Tb427VSG-6262,226,217,VSG-N-DomainBoundary,1c
Tb427VSG-6290,222,219,VSG-N-DomainBoundary,1c
Tb427VSG-6328,220,168,VSG-N-DomainBoundary,1a
Tb427VSG-6360,216,190,VSG-N-DomainBoundary,1c
Tb427VSG-6381,215,75,VSG-N-DomainBoundary,1c
Tb427VSG-6406,213,210,VSG-N-DomainBoundary,A2
Tb427VSG-6414,213,147,VSG-N-DomainBoundary,1a
Tb427VSG-6417,212,168,VSG-N-DomainBoundary,A2
Tb427VSG-6474,208,188,VSG-N-DomainBoundary,A2
Tb427VSG-6487,207,138,VSG-N-DomainBoundary,1c
Tb427VSG-6490,207,173,VSG-N-DomainBoundary,1c
Tb427VSG-6513,206,192,VSG-N-DomainBoundary,1b
Tb427VSG-6517,205,191,VSG-N-DomainBoundary,1c
Tb427VSG-6527,205,120,VSG-N-DomainBoundary,1a
Tb427VSG-6528,205,200,VSG-N-DomainBoundary,1b
Tb427VSG-6555,203,203,VSG-N-DomainBoundary,1c
Tb427VSG-6611,199,199,VSG-N-DomainBoundary,A2
Tb427VSG-6628,199,197,VSG-N-DomainBoundary,1c
Tb427VSG-6641,198,197,VSG-N-DomainBoundary,1c
Tb427VSG-6675,195,130,VSG-N-DomainBoundary,1b
Tb427VSG-6683,195,180,VSG-N-DomainBoundary,A2
Tb427VSG-6711,193,124,VSG-N-DomainBoundary,1a
Tb427VSG-6740,191,122,VSG-N-DomainBoundary,1a
Tb427VSG-6779,190,178,VSG-N-DomainBoundary,A2
Tb427VSG-6782,190,186,VSG-N-DomainBoundary,A2
Tb427VSG-6785,189,150,VSG-N-DomainBoundary,A2
Tb427VSG-6786,189,88,VSG-N-DomainBoundary,1c
Tb427VSG-6822,187,187,VSG-N-DomainBoundary,A2
Tb427VSG-6836,187,187,VSG-N-DomainBoundary,1b
Tb427VSG-6837,187,145,VSG-N-DomainBoundary,1b
Tb427VSG-6902,182,95,VSG-N-DomainBoundary,1b
Tb427VSG-6915,182,182,VSG-N-DomainBoundary,1c
Tb427VSG-6923,181,98,VSG-N-DomainBoundary,1b
Tb427VSG-6948,180,177,VSG-N-DomainBoundary,1c
Tb427VSG-7004,177,163,VSG-N-DomainBoundary,1c
Tb427VSG-7055,174,67,VSG-N-DomainBoundary,A2
Tb427VSG-7068,174,174,VSG-N-DomainBoundary,1c
Tb427VSG-7086,173,102,VSG-N-DomainBoundary,1a
Tb427VSG-7103,172,170,VSG-N-DomainBoundary,A2
Tb427VSG-7105,172,137,VSG-N-DomainBoundary,A2
Tb427VSG-7106,172,84,VSG-N-DomainBoundary,A2
Tb427VSG-7108,172,105,VSG-N-DomainBoundary,1a
Tb427VSG-7132,170,170,VSG-N-DomainBoundary,1a
Tb427VSG-7147,169,166,VSG-N-DomainBoundary,1a
Tb427VSG-7191,167,112,VSG-N-DomainBoundary,A2
Tb427VSG-7206,166,165,VSG-N-DomainBoundary,1a
Tb427VSG-7218,166,144,VSG-N-DomainBoundary,1c
Tb427VSG-7222,166,118,VSG-N-DomainBoundary,A2
Tb427VSG-7225,166,149,VSG-N-DomainBoundary,A2
Tb427VSG-7271,163,123,VSG-N-DomainBoundary,1a
Tb427VSG-7273,163,122,VSG-N-DomainBoundary,B1
Tb427VSG-7281,163,163,VSG-N-DomainBoundary,1a
Tb427VSG-7299,162,84,VSG-N-DomainBoundary,A2
Tb427VSG-7354,159,89,VSG-N-DomainBoundary,1b
Tb427VSG-7362,159,159,VSG-N-DomainBoundary,1c
Tb427VSG-7388,158,94,VSG-N-DomainBoundary,A2
Tb427VSG-7438,156,156,VSG-N-DomainBoundary,1a
Tb427VSG-7505,153,69,VSG-N-DomainBoundary,A2
Tb427VSG-7513,152,125,VSG-N-DomainBoundary,A2
Tb427VSG-7552,151,125,VSG-N-DomainBoundary,1a
Tb427VSG-7561,151,149,VSG-N-DomainBoundary,A2
Tbb927VSG-6,275,152,VSG-N-DomainBoundary,A2
Tbb927VSG-210,502,373,VSG-N-DomainBoundary,A2
Tbb927VSG-248,490,408,VSG-N-DomainBoundary,1c
Tbb927VSG-306,469,387,VSG-N-DomainBoundary,1c
Tbb927VSG-309,465,387,VSG-N-DomainBoundary,1c
Tbb927VSG-313,462,363,VSG-N-DomainBoundary,A2
Tbb927VSG-580,461,425,VSG-N-DomainBoundary,1a
Tbb927VSG-680,388,358,VSG-N-DomainBoundary,A2
Tbb927VSG-685,378,366,VSG-N-DomainBoundary,1c
Tbb927VSG-787,283,276,VSG-N-DomainBoundary,1c
Tbb927VSG-1005,504,382,VSG-N-DomainBoundary,1b
Tbb927VSG-1023,417,344,VSG-N-DomainBoundary,1c
Tbb927VSG-1032,380,254,VSG-N-DomainBoundary,A2
Tbb927VSG-1040,354,284,VSG-N-DomainBoundary,1a
Tbb927VSG-1041,353,223,VSG-N-DomainBoundary,A2
Tbb927VSG-1047,324,249,VSG-N-DomainBoundary,1a
Tbb927VSG-1551,419,355,VSG-N-DomainBoundary,1b
Tbb927VSG-1556,417,354,VSG-N-DomainBoundary,A2
Tbb927VSG-1569,401,325,VSG-N-DomainBoundary,1a
Tbb927VSG-1591,376,352,VSG-N-DomainBoundary,1a
Tbb927VSG-1662,317,315,VSG-N-DomainBoundary,1c
Tbb927VSG-1736,282,282,VSG-N-DomainBoundary,1b
Tbb927VSG-1737,282,280,VSG-N-DomainBoundary,A2
Tbb927VSG-1742,281,260,VSG-N-DomainBoundary,A2
Tbb927VSG-1747,280,279,VSG-N-DomainBoundary,1a
Tbb927VSG-1751,278,268,VSG-N-DomainBoundary,A2
Tbb927VSG-1785,264,164,VSG-N-DomainBoundary,1a
Tbb927VSG-2016,238,158,VSG-N-DomainBoundary,1a
Tbb927VSG-2046,205,110,VSG-N-DomainBoundary,1a
Tbb927VSG-2070,185,183,VSG-N-DomainBoundary,A2
Tbb927VSG-2130,249,247,VSG-N-DomainBoundary,A2
Tbb927VSG-2145,218,218,VSG-N-DomainBoundary,A2
Tbb1125VSG-29,467,386,VSG-N-DomainBoundary,1c
Tbb1125VSG-69,258,173,VSG-N-DomainBoundary,B1
Tbb1125VSG-80,486,406,VSG-N-DomainBoundary,1c
Tbb1125VSG-217,507,349,VSG-N-DomainBoundary,A2
Tbb1125VSG-310,490,358,VSG-N-DomainBoundary,A2
Tbb1125VSG-366.1,307,178,VSG-N-DomainBoundary,A2
Tbb1125VSG-405,402,307,VSG-N-DomainBoundary,1a
Tbb1125VSG-441,526,407,VSG-N-DomainBoundary,A2
Tbb1125VSG-499,478,402,VSG-N-DomainBoundary,1c
Tbb1125VSG-538,501,385,VSG-N-DomainBoundary,1c
Tbb1125VSG-1032,502,407,VSG-N-DomainBoundary,1c
Tbb1125VSG-1214,477,395,VSG-N-DomainBoundary,1c
Tbb1125VSG-1238,448,387,VSG-N-DomainBoundary,1b
Tbb1125VSG-1253,439,402,VSG-N-DomainBoundary,1c
Tbb1125VSG-1313,418,259,VSG-N-DomainBoundary,A2
Tbb1125VSG-1399,367,366,VSG-N-DomainBoundary,A2
Tbb1125VSG-1470,335,332,VSG-N-DomainBoundary,A2
Tbb1125VSG-1475,329,315,VSG-N-DomainBoundary,A2
Tbb1125VSG-1496,316,315,VSG-N-DomainBoundary,1a
Tbb1125VSG-1503,313,312,VSG-N-DomainBoundary,1b
Tbb1125VSG-1537,292,289,VSG-N-DomainBoundary,1a
Tbb1125VSG-1551,285,280,VSG-N-DomainBoundary,1c
Tbb1125VSG-1572,275,275,VSG-N-DomainBoundary,1c
Tbb1125VSG-1581,270,267,VSG-N-DomainBoundary,1a
Tbb1125VSG-1605,260,242,VSG-N-DomainBoundary,1c
Tbb1125VSG-1713,436,355,VSG-N-DomainBoundary,1c
Tbb1125VSG-1772,378,366,VSG-N-DomainBoundary,1c
Tbb1125VSG-2033,442,359,VSG-N-DomainBoundary,1c
Tbb1125VSG-2046,412,289,VSG-N-DomainBoundary,A2
Tbb1125VSG-2057,369,288,VSG-N-DomainBoundary,1c
Tbb1125VSG-2058,363,294,VSG-N-DomainBoundary,1a
Tbb1125VSG-2060,358,287,VSG-N-DomainBoundary,1a
Tbb1125VSG-2101.1,342,246,VSG-N-DomainBoundary,A2
Tbb1125VSG-2104,446,377,VSG-N-DomainBoundary,1c
Tbb1125VSG-2105,446,334,VSG-N-DomainBoundary,A2
Tbb1125VSG-2119,397,276,VSG-N-DomainBoundary,A2
Tbb1125VSG-2545,453,353,VSG-N-DomainBoundary,A2
Tbb1125VSG-2576,430,377,VSG-N-DomainBoundary,A2
Tbb1125VSG-2590,423,348,VSG-N-DomainBoundary,1c
Tbb1125VSG-2612,413,306,VSG-N-DomainBoundary,1c
